id,customer_id,exclude,financial_status,fulfillment_status,accepts_marketing,currency,subtotal,shipping,discount_code,refunded_amount,discount_amount,shipping_method,created_at,lineitem_quantity,size,lineitem_sku,billing_zip,billing_country,payment_method,card_type,transactions,bought_multiple_diff_size
6003622117703,7782565609799,FALSE,refunded,fulfilled,no,SEK,2600,0,FALSE,2600,0,Free shipping,3/14/24 21:56,1,48,3.80E+13,51630,SE,klarna_pay_later,klarna,2,FALSE
6003609633095,7782538314055,FALSE,refunded,fulfilled,no,SEK,479,34.5,FALSE,444.5,0,Standard shipping,3/14/24 21:43,1,38,9.52E+12,11428,SE,klarna_pay_later,klarna,2,FALSE
6003609633095,7782538314055,FALSE,refunded,fulfilled,no,SEK,479,34.5,FALSE,444.5,0,Standard shipping,3/14/24 21:43,1,38,9.52E+12,11428,SE,klarna_pay_later,klarna,2,FALSE
6003599409479,7782467436871,FALSE,refunded,fulfilled,no,SEK,2800,0,FALSE,2800,0,Free shipping,3/14/24 21:31,1,54,4.26E+13,25483,SE,klarna_pay_later,klarna,2,FALSE
6003598098759,7782516490567,FALSE,paid,fulfilled,no,SEK,599,69,FALSE,0,0,Standard shipping,3/14/24 21:30,1,L,1.79E+11,11269,SE,card,master,1,FALSE
6003595051335,7782509740359,FALSE,refunded,fulfilled,no,SEK,2000,0,FALSE,2000,0,Free shipping,3/14/24 21:27,1,56,1.76E+11,26538,SE,klarna_pay_later,klarna,3,FALSE
6003595051335,7782509740359,FALSE,refunded,fulfilled,no,SEK,1000,0,FALSE,1000,0,Free shipping,3/14/24 21:27,1,56,1.76E+11,26538,SE,klarna_pay_later,klarna,3,FALSE
6003595051335,7782509740359,FALSE,refunded,fulfilled,no,SEK,1200,0,FALSE,1200,0,Free shipping,3/14/24 21:27,1,54,4.27E+13,26538,SE,klarna_pay_later,klarna,3,FALSE
6003595051335,7782509740359,FALSE,refunded,fulfilled,no,SEK,899,0,FALSE,899,0,Free shipping,3/14/24 21:27,1,54,1.76E+11,26538,SE,klarna_pay_later,klarna,3,FALSE
6003593085255,7184493052231,FALSE,paid,fulfilled,no,SEK,764.3,156.91,FALSE,0,0,Standard shipping,3/14/24 21:25,1,52,1.79E+11,51491,DE,card,master,1,FALSE
6003590496583,7782497157447,FALSE,paid,fulfilled,no,SEK,2800.19,156.91,FALSE,0,0,Standard shipping,3/14/24 21:23,1,52,7.76E+13,67273,DE,card,master,2,FALSE
6003590463815,7782502498631,FALSE,paid,fulfilled,no,SEK,479,34.5,FALSE,0,0,Standard shipping,3/14/24 21:22,1,43,9.52E+12,13833,SE,card,master,1,FALSE
6003590463815,7782502498631,FALSE,paid,fulfilled,no,SEK,479,34.5,FALSE,0,0,Standard shipping,3/14/24 21:22,1,43,9.52E+12,13833,SE,card,master,1,FALSE
6003572965703,7782467436871,FALSE,paid,fulfilled,no,SEK,1520,0,FALSE,0,0,Free shipping,3/14/24 21:05,1,54,4.27E+13,25483,SE,klarna_pay_later,klarna,1,FALSE
6003568771399,7475555434823,FALSE,paid,fulfilled,no,SEK,1624.45,210.36,FALSE,0,0,Standard shipping,3/14/24 21:01,1,54,1.76E+11,9404,CH,card,visa,1,FALSE
6003555172679,5262163673136,FALSE,refunded,fulfilled,no,SEK,479,23,FALSE,456,0,Standard shipping,3/14/24 20:48,1,40,9.52E+12,64552,SE,card,visa,2,FALSE
6003555172679,5262163673136,FALSE,refunded,fulfilled,no,SEK,269,23,FALSE,246,0,Standard shipping,3/14/24 20:48,1,40,1.75E+11,64552,SE,card,visa,2,FALSE
6003555172679,5262163673136,FALSE,refunded,fulfilled,no,SEK,749,23,FALSE,726,0,Standard shipping,3/14/24 20:48,1,50,1.79E+11,64552,SE,card,visa,2,FALSE
6003547767111,,TRUE,paid,fulfilled,no,SEK,1650,0,FALSE,0,0,Free shipping,3/14/24 20:39,1,50,7.75E+13,17076,SE,card,master,1,FALSE
6003546849607,7248227172679,FALSE,refunded,fulfilled,no,SEK,899,0,FALSE,899,0,Free shipping,3/14/24 20:38,1,50,1.76E+11,11247,SE,card,american_express,2,FALSE
6003546849607,7248227172679,FALSE,refunded,fulfilled,no,SEK,1520,0,FALSE,1520,0,Free shipping,3/14/24 20:38,1,52,4.27E+13,11247,SE,card,american_express,2,FALSE
6003540230471,7782411632967,FALSE,paid,fulfilled,no,SEK,999,69,FALSE,0,0,Standard shipping,3/14/24 20:32,1,52,4.25E+13,18245,SE,card,master,1,FALSE
6003536855367,7782402097479,FALSE,paid,fulfilled,no,SEK,299,0,FALSE,0,0,Free shipping,3/14/24 20:28,1,40,1.75E+11,41318,SE,card,visa,2,FALSE
6003536855367,7782402097479,FALSE,paid,fulfilled,no,SEK,1350,0,FALSE,0,0,Free shipping,3/14/24 20:28,1,50,4.26E+13,41318,SE,card,visa,2,FALSE
6003533873479,7782399902023,FALSE,refunded,fulfilled,no,SEK,749,0,FALSE,749,0,Free shipping,3/14/24 20:25,1,54,1.79E+11,17446,SE,card,master,2,FALSE
6003533873479,7782399902023,FALSE,refunded,fulfilled,no,SEK,479,0,FALSE,479,0,Free shipping,3/14/24 20:25,1,42,9.52E+12,17446,SE,card,master,2,FALSE
6003533873479,7782399902023,FALSE,refunded,fulfilled,no,SEK,899,0,FALSE,899,0,Free shipping,3/14/24 20:25,1,50,1.76E+11,17446,SE,card,master,2,FALSE
6003465781575,7782269157703,FALSE,paid,fulfilled,yes,SEK,2000,0,FALSE,0,0,Free shipping,3/14/24 19:13,1,52,1.76E+11,27142,SE,klarna_pay_later,klarna,1,FALSE
6003446612295,,TRUE,refunded,fulfilled,no,SEK,1800,0,FALSE,1800,0,Free shipping,3/14/24 18:55,1,52,4.26E+13,42165,SE,card,master,2,FALSE
6003439403335,5406391500848,FALSE,paid,fulfilled,yes,SEK,1619.35,156.93,FALSE,0,0,Standard shipping,3/14/24 18:46,1,52,7.75E+13,33003,ES,card,master,1,FALSE
6003420102983,6690991538457,FALSE,refunded,fulfilled,no,SEK,599,0,FALSE,599,0,Free shipping,3/14/24 18:27,1,M,1.79E+11,26270,SE,klarna_pay_later,klarna,2,FALSE
6003420102983,6690991538457,FALSE,refunded,fulfilled,no,SEK,1050,0,FALSE,1050,0,Free shipping,3/14/24 18:27,1,46,4.25E+13,26270,SE,klarna_pay_later,klarna,2,FALSE
6003412959559,7327762645319,FALSE,paid,fulfilled,no,SEK,1520,0,FALSE,0,0,Free shipping,3/14/24 18:20,1,48,4.27E+13,56436,SE,klarna_pay_now,klarna,1,FALSE
6003410665799,7782169542983,FALSE,refunded,fulfilled,no,SEK,1680,0,FALSE,1680,0,Free shipping,3/14/24 18:17,1,50,1.76E+11,21741,SE,klarna_pay_later,klarna,2,FALSE
6003409060167,7197521183047,FALSE,paid,fulfilled,no,SEK,479,69,FALSE,0,0,Standard shipping,3/14/24 18:16,1,44,9.52E+12,11321,SE,card,visa,1,FALSE
6003400573255,7592207679815,FALSE,paid,fulfilled,yes,SEK,1650,0,FALSE,0,0,Free shipping,3/14/24 18:06,1,46,7.75E+13,81892,SE,card,master,1,FALSE
6003370721607,7683844768071,FALSE,paid,fulfilled,no,SEK,978.03,156.91,FALSE,0,0,Standard shipping,3/14/24 17:39,1,M,1.81E+11,8010,AT,klarna_pay_later,klarna,1,FALSE
6003355058503,5749451325488,FALSE,refunded,fulfilled,no,SEK,2250,0,FALSE,2250,0,Free shipping,3/14/24 17:24,1,50,1.76E+11,24650,SE,klarna_pay_later,klarna,2,FALSE
6003353583943,5327852634160,FALSE,paid,fulfilled,yes,SEK,479,34.5,FALSE,0,0,Standard shipping,3/14/24 17:22,1,39,9.52E+12,11140,SE,card,master,1,FALSE
6003353583943,5327852634160,FALSE,paid,fulfilled,yes,SEK,479,34.5,FALSE,0,0,Standard shipping,3/14/24 17:22,1,39,9.52E+12,11140,SE,card,master,1,FALSE
6003352011079,7475640074567,FALSE,refunded,fulfilled,yes,SEK,494.36,52.30333333,FALSE,442.0566667,0,Standard shipping,3/14/24 17:20,1,39,9.52E+12,69117,DE,card,visa,2,FALSE
6003352011079,7475640074567,FALSE,refunded,fulfilled,yes,SEK,494.36,52.30333333,FALSE,442.0566667,0,Standard shipping,3/14/24 17:20,1,39,9.52E+12,69117,DE,card,visa,2,FALSE
6003352011079,7475640074567,FALSE,refunded,fulfilled,yes,SEK,966.78,52.30333333,FALSE,914.4766667,0,Standard shipping,3/14/24 17:20,1,46,1.79E+11,69117,DE,card,visa,2,FALSE
6003349291335,7782068191559,FALSE,paid,fulfilled,no,SEK,479,69,FALSE,0,0,Standard shipping,3/14/24 17:17,1,40,9.52E+12,35595,SE,klarna_pay_later,klarna,1,FALSE
6003342704967,7782054527303,FALSE,paid,fulfilled,no,SEK,599,69,FALSE,0,0,Standard shipping,3/14/24 17:11,1,XL,1.79E+11,72464,SE,klarna_pay_later,klarna,1,FALSE
6003333857607,,TRUE,paid,fulfilled,no,SEK,999,69,FALSE,0,0,Standard shipping,3/14/24 17:03,1,56,4.25E+13,26655,SE,card,master,1,FALSE
6003331924295,7248197484871,FALSE,refunded,fulfilled,no,SEK,1199,0,FALSE,1199,0,Free shipping,3/14/24 17:01,1,50,4.23E+13,18470,SE,klarna_pay_later,klarna,3,FALSE
6003331924295,7248197484871,FALSE,refunded,fulfilled,no,SEK,1050,0,FALSE,1050,0,Free shipping,3/14/24 17:01,1,50,4.25E+13,18470,SE,klarna_pay_later,klarna,3,FALSE
6003324125511,7266118304071,FALSE,refunded,fulfilled,no,SEK,1000,0,FALSE,1000,0,Free shipping,3/14/24 16:54,1,46,1.76E+11,21612,SE,klarna_pay_now,klarna,3,FALSE
6003324125511,7266118304071,FALSE,refunded,fulfilled,no,SEK,2000,0,FALSE,2000,0,Free shipping,3/14/24 16:54,1,46,1.76E+11,21612,SE,klarna_pay_now,klarna,3,FALSE
6003324125511,7266118304071,FALSE,refunded,fulfilled,no,SEK,1720,0,FALSE,1720,0,Free shipping,3/14/24 16:54,1,46,1.79E+11,21612,SE,klarna_pay_now,klarna,3,FALSE
6003324125511,7266118304071,FALSE,refunded,fulfilled,no,SEK,1199,0,FALSE,1199,0,Free shipping,3/14/24 16:54,1,48,1.79E+11,21612,SE,klarna_pay_now,klarna,3,FALSE
6003322913095,7296557842759,FALSE,refunded,fulfilled,no,SEK,1584.07,52.26,FALSE,1531.81,0,Standard shipping,3/14/24 16:53,1,52,7.75E+13,50679,DE,card,master,4,FALSE
6003322913095,7296557842759,FALSE,refunded,fulfilled,no,SEK,1584.07,52.26,FALSE,1531.81,0,Standard shipping,3/14/24 16:53,1,52,7.75E+13,50679,DE,card,master,4,FALSE
6003322913095,7296557842759,FALSE,refunded,fulfilled,no,SEK,1685.21,52.26,FALSE,1632.95,0,Standard shipping,3/14/24 16:53,1,54,7.75E+13,50679,DE,card,master,4,FALSE
6003320422727,7782015893831,FALSE,paid,fulfilled,yes,SEK,479,34.5,FALSE,0,0,Standard shipping,3/14/24 16:51,1,44,9.52E+12,31272,SE,card,master,1,FALSE
6003320422727,7782015893831,FALSE,paid,fulfilled,yes,SEK,899,34.5,FALSE,0,0,Standard shipping,3/14/24 16:51,1,56,1.76E+11,31272,SE,card,master,1,FALSE
6003314884935,5737551003696,FALSE,paid,fulfilled,no,SEK,1950,0,FALSE,0,0,Free shipping,3/14/24 16:45,1,50,4.27E+13,55318,SE,klarna_pay_later,klarna,1,FALSE
6003314884935,5737551003696,FALSE,paid,fulfilled,no,SEK,1520,0,FALSE,0,0,Free shipping,3/14/24 16:45,1,50,4.27E+13,55318,SE,klarna_pay_later,klarna,1,FALSE
6003314884935,5737551003696,FALSE,paid,fulfilled,no,SEK,1199,0,FALSE,0,0,Free shipping,3/14/24 16:45,1,50,1.79E+11,55318,SE,klarna_pay_later,klarna,1,FALSE
6003314884935,5737551003696,FALSE,paid,fulfilled,no,SEK,1050,0,FALSE,0,0,Free shipping,3/14/24 16:45,1,50,4.25E+13,55318,SE,klarna_pay_later,klarna,1,FALSE
6003304497479,6871083778329,FALSE,paid,fulfilled,no,SEK,1584.07,156.78,FALSE,0,0,Standard shipping,3/14/24 16:34,1,52,7.75E+13,10437,DE,card,visa,1,FALSE
6003296403783,7259033239879,FALSE,paid,fulfilled,yes,SEK,1022.14,78.39,FALSE,0,0,Standard shipping,3/14/24 16:26,1,50,4.27E+13,44339,DE,card,visa,1,FALSE
6003296403783,7259033239879,FALSE,paid,fulfilled,yes,SEK,1022.14,78.39,FALSE,0,0,Standard shipping,3/14/24 16:26,1,48,4.27E+13,44339,DE,card,visa,1,FALSE
6003170378055,7745593704775,FALSE,refunded,fulfilled,no,SEK,3900,0,FALSE,3900,0,Free shipping,3/14/24 14:22,1,156,1.76E+11,12944,SE,klarna_pay_later,klarna,2,FALSE
6003003031879,7368608448839,FALSE,refunded,fulfilled,no,SEK,1000,0,FALSE,1000,0,Free shipping,3/14/24 11:35,1,148,1.76E+11,21121,SE,klarna_pay_later,klarna,2,TRUE
6003003031879,7368608448839,FALSE,refunded,fulfilled,no,SEK,2000,0,FALSE,2000,0,Free shipping,3/14/24 11:35,1,150,1.76E+11,21121,SE,klarna_pay_later,klarna,2,TRUE
6003003031879,7368608448839,FALSE,refunded,fulfilled,no,SEK,1000,0,FALSE,1000,0,Free shipping,3/14/24 11:35,1,150,1.76E+11,21121,SE,klarna_pay_later,klarna,2,TRUE
6003003031879,7368608448839,FALSE,refunded,fulfilled,no,SEK,2000,0,FALSE,2000,0,Free shipping,3/14/24 11:35,1,50,1.76E+11,21121,SE,klarna_pay_later,klarna,2,TRUE
6002958369095,7781393596743,FALSE,paid,fulfilled,no,SEK,2250,0,FALSE,0,0,Free shipping,3/14/24 10:52,1,50,1.76E+11,22645,SE,card,visa,1,FALSE
6002579177799,,TRUE,paid,fulfilled,no,SEK,899,69,FALSE,0,0,Standard shipping,3/13/24 21:27,1,XL,1.81E+11,13150,SE,card,visa,1,FALSE
6002516885831,7772525396295,FALSE,refunded,fulfilled,no,SEK,2000,0,FALSE,2000,0,Free shipping,3/13/24 20:28,1,46,1.79E+11,58736,SE,card,master,2,FALSE
6002425397575,7414495412551,FALSE,refunded,fulfilled,no,SEK,2950,0,FALSE,2950,0,Free shipping,3/13/24 18:59,1,48,4.27E+13,81832,SE,klarna_pay_later,klarna,3,FALSE
6002425397575,7414495412551,FALSE,refunded,fulfilled,no,SEK,3250,0,FALSE,3250,0,Free shipping,3/13/24 18:59,1,48,7.75E+13,81832,SE,klarna_pay_later,klarna,3,FALSE
6002425397575,7414495412551,FALSE,refunded,fulfilled,no,SEK,2750,0,FALSE,2750,0,Free shipping,3/13/24 18:59,1,48,7.76E+13,81832,SE,klarna_pay_later,klarna,3,FALSE
6002425397575,7414495412551,FALSE,refunded,fulfilled,no,SEK,1000,0,FALSE,1000,0,Free shipping,3/13/24 18:59,1,48,4.27E+13,81832,SE,klarna_pay_later,klarna,3,FALSE
6002425397575,7414495412551,FALSE,refunded,fulfilled,no,SEK,1000,0,FALSE,1000,0,Free shipping,3/13/24 18:59,1,48,1.79E+11,81832,SE,klarna_pay_later,klarna,3,FALSE
6002425397575,7414495412551,FALSE,refunded,fulfilled,no,SEK,1499,0,FALSE,1499,0,Free shipping,3/13/24 18:59,1,48,1.79E+11,81832,SE,klarna_pay_later,klarna,3,FALSE
6002425397575,7414495412551,FALSE,refunded,fulfilled,no,SEK,1950,0,FALSE,1950,0,Free shipping,3/13/24 18:59,1,48,4.25E+13,81832,SE,klarna_pay_later,klarna,3,FALSE
6001726390599,7745593704775,FALSE,refunded,unfulfilled,no,SEK,3900,0,FALSE,3900,0,Free shipping,3/13/24 7:25,1,156,1.76E+11,12944,SE,klarna_pay_later,klarna,2,FALSE
6001257054535,7770005635399,FALSE,paid,fulfilled,no,SEK,972.07,155.96,FALSE,0,0,Standard shipping,3/12/24 17:23,1,46,4.27E+13,93455,DE,klarna_pay_now,klarna,1,FALSE
6000787947847,5737551003696,FALSE,paid,fulfilled,no,SEK,1000,0,FALSE,0,0,Free shipping,3/12/24 9:57,1,48,1.76E+11,55318,SE,klarna_pay_later,klarna,1,FALSE
6000787947847,5737551003696,FALSE,paid,fulfilled,no,SEK,2000,0,FALSE,0,0,Free shipping,3/12/24 9:57,1,50,1.76E+11,55318,SE,klarna_pay_later,klarna,1,FALSE
6000378184007,7774934663495,FALSE,paid,fulfilled,no,SEK,899,69,FALSE,0,0,Standard shipping,3/11/24 20:23,1,S,1.81E+11,25730,SE,klarna_pay_later,klarna,1,FALSE
5999983067463,7774284611911,FALSE,paid,fulfilled,no,SEK,927.65,78.005,FALSE,0,0,Standard shipping,3/11/24 14:31,1,M,1.79E+11,63533,DE,klarna_pay_later,klarna,1,TRUE
5999983067463,7774284611911,FALSE,paid,fulfilled,no,SEK,927.65,78.005,FALSE,0,0,Standard shipping,3/11/24 14:31,1,S,1.79E+11,63533,DE,klarna_pay_later,klarna,1,TRUE
5999775449415,5737551003696,FALSE,paid,fulfilled,no,SEK,2000,0,FALSE,0,0,Free shipping,3/11/24 11:23,1,50,1.76E+11,55318,SE,klarna_pay_later,klarna,1,FALSE
5999759130951,7773986750791,FALSE,refunded,fulfilled,no,SEK,649,0,FALSE,649,0,Free shipping,3/11/24 11:07,1,48,1.78E+11,24566,SE,card,american_express,2,FALSE
5999759130951,7773986750791,FALSE,refunded,fulfilled,no,SEK,3500,0,FALSE,3500,0,Free shipping,3/11/24 11:07,1,48,4.26E+13,24566,SE,card,american_express,2,FALSE
5999759130951,7773986750791,FALSE,refunded,fulfilled,no,SEK,1950,0,FALSE,1950,0,Free shipping,3/11/24 11:07,1,48,4.27E+13,24566,SE,card,american_express,2,FALSE
5999759130951,7773986750791,FALSE,refunded,fulfilled,no,SEK,1000,0,FALSE,1000,0,Free shipping,3/11/24 11:07,1,48,4.27E+13,24566,SE,card,american_express,2,FALSE
5999759130951,7773986750791,FALSE,refunded,fulfilled,no,SEK,1000,0,FALSE,1000,0,Free shipping,3/11/24 11:07,1,48,4.27E+13,24566,SE,card,american_express,2,FALSE
5998984429895,7772525396295,FALSE,refunded,fulfilled,no,SEK,2950,0,FALSE,2950,0,Free shipping,3/10/24 16:52,1,46,4.27E+13,58736,SE,card,master,2,FALSE
5998869545287,7772364767559,FALSE,paid,fulfilled,yes,SEK,1954.66,77.93,FALSE,0,0,Standard shipping,3/10/24 15:14,1,48,4.21E+13,9620,AT,card,visa,1,FALSE
5998869545287,7772364767559,FALSE,paid,fulfilled,yes,SEK,982.64,77.93,FALSE,0,0,Standard shipping,3/10/24 15:14,1,48,4.27E+13,9620,AT,card,visa,1,FALSE
5998863057223,7772357394759,FALSE,paid,fulfilled,no,SEK,1249,0,FALSE,0,0,Free shipping,3/10/24 15:08,1,50,4.26E+13,42736,SE,card,master,1,FALSE
5997719388487,7619893657927,FALSE,paid,fulfilled,yes,SEK,899,0,FALSE,0,0,Free shipping,3/9/24 18:35,1,L,1.81E+11,16253,SE,card,master,1,FALSE
5997719388487,7619893657927,FALSE,paid,fulfilled,yes,SEK,899,0,FALSE,0,0,Free shipping,3/9/24 18:35,1,L,1.79E+11,16253,SE,card,master,1,FALSE
5997441810759,7043026223431,FALSE,paid,fulfilled,yes,SEK,1000,0,FALSE,0,0,Free shipping,3/9/24 16:19,1,46,1.79E+11,11523,SE,klarna_pay_later,klarna,1,FALSE
5994529882439,7634369544519,FALSE,paid,fulfilled,yes,SEK,1935.73,78.065,FALSE,0,0,Standard shipping,3/7/24 21:32,1,48,4.25E+13,40219,DE,card,visa,1,FALSE
5994529882439,7634369544519,FALSE,paid,fulfilled,yes,SEK,3771.28,78.065,FALSE,0,0,Standard shipping,3/7/24 21:32,1,48,4.25E+13,40219,DE,card,visa,1,FALSE
5994246603079,7043026223431,FALSE,refunded,unfulfilled,yes,SEK,1500,0,FALSE,1500,0,Free shipping,3/7/24 17:30,1,50,1.79E+11,11523,SE,klarna_pay_later,klarna,2,FALSE
5994200465735,7619893657927,FALSE,refunded,fulfilled,yes,SEK,899,0,FALSE,899,0,Free shipping,3/7/24 16:48,1,L,1.81E+11,16253,SE,card,master,2,FALSE
5994200465735,7619893657927,FALSE,refunded,fulfilled,yes,SEK,899,0,FALSE,899,0,Free shipping,3/7/24 16:48,1,L,1.81E+11,16253,SE,card,master,2,FALSE
5994200465735,7619893657927,FALSE,refunded,fulfilled,yes,SEK,1798,0,FALSE,1798,0,Free shipping,3/7/24 16:48,2,L,1.81E+11,16253,SE,card,master,2,FALSE
5994197451079,7765726757191,FALSE,paid,fulfilled,no,SEK,899,69,FALSE,0,0,Standard shipping,3/7/24 16:45,1,L,1.81E+11,25231,SE,klarna_pay_now,klarna,1,FALSE
5993442771271,7674017284423,FALSE,paid,fulfilled,yes,SEK,899,0,FALSE,0,0,Free shipping,3/6/24 22:40,1,L,1.79E+11,98141,SE,card,visa,1,FALSE
5993442771271,7674017284423,FALSE,paid,fulfilled,yes,SEK,2750,0,FALSE,0,0,Free shipping,3/6/24 22:40,1,54,7.76E+13,98141,SE,card,visa,1,FALSE
5993148973383,7273040511303,FALSE,paid,fulfilled,yes,SEK,1000,0,FALSE,0,0,Free shipping,3/6/24 20:08,1,46,1.76E+11,17273,SE,card,american_express,1,FALSE
5993024258375,7645293314375,FALSE,refunded,fulfilled,no,SEK,1900,0,FALSE,1900,0,Free shipping,3/6/24 19:13,1,50,4.27E+13,11418,SE,klarna_pay_later,klarna,2,FALSE
5992157839687,7762413912391,FALSE,paid,fulfilled,yes,SEK,653.59,207.49,FALSE,0,0,Standard shipping,3/6/24 7:55,1,39,9.52E+12,43219,US,card,visa,2,FALSE
5992157839687,7762413912391,FALSE,paid,fulfilled,yes,SEK,653.59,207.49,FALSE,0,0,Standard shipping,3/6/24 7:55,1,39,9.52E+12,43219,US,card,visa,2,FALSE
5991791264071,7761179803975,FALSE,paid,fulfilled,no,SEK,968.97,78.635,FALSE,0,0,Standard shipping,3/5/24 20:48,1,56,4.27E+13,73434,DE,card,master,1,FALSE
5991791264071,7761179803975,FALSE,paid,fulfilled,no,SEK,1938.51,78.635,FALSE,0,0,Standard shipping,3/5/24 20:48,1,56,1.79E+11,73434,DE,card,master,1,FALSE
5990159909191,7756304974151,FALSE,paid,fulfilled,no,SEK,2518.07,78.425,FALSE,0,0,Standard shipping,3/4/24 18:01,1,52,7.75E+13,34233,DE,card,visa,3,FALSE
5990159909191,7756304974151,FALSE,paid,fulfilled,no,SEK,876.46,78.425,FALSE,0,0,Standard shipping,3/4/24 18:01,1,L,1.79E+11,34233,DE,card,visa,3,FALSE
5989718622535,7552813826375,FALSE,paid,fulfilled,yes,SEK,1950,0,FALSE,0,0,Free shipping,3/4/24 11:19,1,50,4.27E+13,28131,SE,card,american_express,1,FALSE
5989718622535,7552813826375,FALSE,paid,fulfilled,yes,SEK,2500,0,FALSE,0,0,Free shipping,3/4/24 11:19,1,50,7.76E+13,28131,SE,card,american_express,1,FALSE
5989718622535,7552813826375,FALSE,paid,fulfilled,yes,SEK,899,0,FALSE,0,0,Free shipping,3/4/24 11:19,1,L,1.81E+11,28131,SE,card,american_express,1,FALSE
5989718622535,7552813826375,FALSE,paid,fulfilled,yes,SEK,899,0,FALSE,0,0,Free shipping,3/4/24 11:19,1,L,1.79E+11,28131,SE,card,american_express,1,FALSE
5989718622535,7552813826375,FALSE,paid,fulfilled,yes,SEK,2000,0,FALSE,0,0,Free shipping,3/4/24 11:19,1,50,1.76E+11,28131,SE,card,american_express,1,FALSE
5989353587015,7360451150151,FALSE,paid,fulfilled,no,SEK,972.17,77.985,FALSE,0,0,Standard shipping,3/3/24 22:50,1,50,4.27E+13,10557,DE,card,visa,1,FALSE
5989353587015,7360451150151,FALSE,paid,fulfilled,no,SEK,927.45,77.985,FALSE,0,0,Standard shipping,3/3/24 22:50,1,M,1.79E+11,10557,DE,card,visa,1,FALSE
5988820910407,7235911188807,FALSE,paid,fulfilled,no,SEK,1950,0,FALSE,0,0,Free shipping,3/3/24 15:15,1,52,4.25E+13,21749,SE,klarna_pay_later,klarna,1,FALSE
5988542841159,7634330190151,FALSE,refunded,fulfilled,yes,SEK,3141.36,155.98,FALSE,2985.38,0,Standard shipping,3/3/24 11:12,1,46,,46483,DE,card,master,2,FALSE
5988497916231,7751657259335,FALSE,paid,fulfilled,no,SEK,2000,0,FALSE,0,0,Free shipping,3/3/24 10:32,1,100,1.76E+11,11447,SE,klarna_pay_later,klarna,1,FALSE
5988409409863,,TRUE,paid,fulfilled,no,SEK,1499,0,FALSE,0,0,Free shipping,3/3/24 9:00,1,56,1.79E+11,69232,SE,card,master,1,FALSE
5988360749383,7751381680455,FALSE,paid,fulfilled,no,SEK,2950,0,FALSE,0,0,Free shipping,3/3/24 7:31,1,50,4.27E+13,41267,SE,card,american_express,1,FALSE
5988360749383,7751381680455,FALSE,paid,fulfilled,no,SEK,949,0,FALSE,0,0,Free shipping,3/3/24 7:31,1,L,1.79E+11,41267,SE,card,american_express,1,FALSE
5988242522439,7750751945031,FALSE,refunded,fulfilled,no,SEK,2537.87,151.58,FALSE,2386.29,0,Standard shipping,3/2/24 23:03,1,46,1.76E+11,9200,DK,klarna_pay_later,klarna,2,FALSE
5987028173127,7557234327879,FALSE,paid,fulfilled,yes,SEK,2000,0,FALSE,0,0,Free shipping,3/1/24 20:39,1,48,1.76E+11,17802,SE,card,visa,1,FALSE
5987028173127,7557234327879,FALSE,paid,fulfilled,yes,SEK,1000,0,FALSE,0,0,Free shipping,3/1/24 20:39,1,48,1.76E+11,17802,SE,card,visa,1,FALSE
5986909782343,6860689834265,FALSE,paid,fulfilled,no,SEK,4000,0,FALSE,0,0,Free shipping,3/1/24 18:43,2,54,1.76E+11,13136,SE,card,visa,1,FALSE
5986857419079,7603314295111,FALSE,paid,fulfilled,no,SEK,1933.13,155.92,FALSE,0,0,Standard shipping,3/1/24 17:56,1,50,1.76E+11,59558,DE,klarna_pay_later,klarna,1,FALSE
5986829959495,5737551003696,FALSE,refunded,fulfilled,no,SEK,1000,0,FALSE,1000,0,Free shipping,3/1/24 17:33,1,48,1.76E+11,55318,SE,klarna_pay_later,klarna,2,FALSE
5986829959495,5737551003696,FALSE,refunded,fulfilled,no,SEK,2000,0,FALSE,2000,0,Free shipping,3/1/24 17:33,1,48,1.76E+11,55318,SE,klarna_pay_later,klarna,2,FALSE
5986414395719,7572266451271,FALSE,paid,fulfilled,no,SEK,2437.38,156.01,FALSE,0,0,Standard shipping,3/1/24 11:38,1,54,7.76E+13,1110,AT,card,master,1,FALSE
5985994113351,7745593704775,FALSE,refunded,fulfilled,no,SEK,3900,0,FALSE,3900,0,Free shipping,2/29/24 23:00,1,154,4.23E+13,12944,SE,klarna_pay_later,klarna,2,FALSE
5985991655751,7619893657927,FALSE,paid,fulfilled,yes,SEK,899,0,FALSE,0,0,Free shipping,2/29/24 22:57,1,L,1.81E+11,16253,SE,card,master,1,FALSE
5985991655751,7619893657927,FALSE,paid,fulfilled,yes,SEK,899,0,FALSE,0,0,Free shipping,2/29/24 22:57,1,L,1.81E+11,16253,SE,card,master,1,FALSE
5985981137223,7619893657927,FALSE,paid,fulfilled,yes,SEK,899,0,FALSE,0,0,Free shipping,2/29/24 22:43,1,L,1.81E+11,16253,SE,card,master,1,FALSE
5985981137223,7619893657927,FALSE,paid,fulfilled,yes,SEK,899,0,FALSE,0,0,Free shipping,2/29/24 22:43,1,L,1.81E+11,16253,SE,card,master,1,FALSE
5985981137223,7619893657927,FALSE,paid,fulfilled,yes,SEK,899,0,FALSE,0,0,Free shipping,2/29/24 22:43,1,L,1.81E+11,16253,SE,card,master,1,FALSE
5984628900167,6860689834265,FALSE,paid,fulfilled,no,SEK,1350,0,FALSE,0,0,Free shipping,2/28/24 20:21,1,52,3.80E+13,13136,SE,card,visa,1,FALSE
